"Well","Sample","Weight","Replicate","Time","Hour","PCheck","Plate","fileName","values","MatchValue","CtrlVal","ABStrt_ABSctr","AbsFreshWeight","Genotype","Range","Site"
"F01","W0748",0.0058,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0609,"W0748.4hr",0.0442,0.0167,2.87931034482759,"LIS17","Native","LIS"
"F02","W0748",0.0058,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0576,"W0748.4hr",0.0442,0.0134,2.31034482758621,"LIS17","Native","LIS"
"F03","W0748",0.0058,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0597,"W0748.4hr",0.0442,0.0155,2.67241379310345,"LIS17","Native","LIS"
"F04","W0163",0.0239,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.099,"W0163.4hr",0.0452,0.0538,2.2510460251046,"LIS22","Native","LIS"
"F05","W0163",0.0239,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0959,"W0163.4hr",0.0452,0.0507,2.12133891213389,"LIS22","Native","LIS"
"F06","W0163",0.0239,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0945,"W0163.4hr",0.0452,0.0493,2.06276150627615,"LIS22","Native","LIS"
"F07","W0749",0.0214,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.076,"W0749.4hr",0.0463,0.0297,1.38785046728972,"HIG10-01","Native","HIG"
"F08","W0749",0.0214,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0815,"W0749.4hr",0.0463,0.0352,1.64485981308411,"HIG10-01","Native","HIG"
"F09","W0749",0.0214,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0701,"W0749.4hr",0.0463,0.0238,1.11214953271028,"HIG10-01","Native","HIG"
"F10","W0165",0.0515,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0902,"W0165.4hr",0.0534,0.0368,0.714563106796117,"CDCc2-05","Native","CDC"
"F11","W0165",0.0515,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0905,"W0165.4hr",0.0534,0.0371,0.720388349514563,"CDCc2-05","Native","CDC"
"F12","W0165",0.0515,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0884,"W0165.4hr",0.0534,0.035,0.679611650485437,"CDCc2-05","Native","CDC"
"G01","W0750",0.0424,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0706,"W0750.4hr",0.0443,0.0263,0.620283018867924,"CDCc2-01","Native","CDC"
"G02","W0750",0.0424,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0674,"W0750.4hr",0.0443,0.0231,0.544811320754717,"CDCc2-01","Native","CDC"
"G03","W0750",0.0424,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0701,"W0750.4hr",0.0443,0.0258,0.608490566037736,"CDCc2-01","Native","CDC"
"G04","W0166",0.0234,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0761,"W0166.4hr",0.0447,0.0314,1.34188034188034,"HIG12-02","Native","HIG"
"G05","W0166",0.0234,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0724,"W0166.4hr",0.0447,0.0277,1.18376068376068,"HIG12-02","Native","HIG"
"G06","W0166",0.0234,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.076,"W0166.4hr",0.0447,0.0313,1.33760683760684,"HIG12-02","Native","HIG"
"G07","W0751",0.0267,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.1077,"W0751.4hr",0.0449,0.0628,2.35205992509363,"SAN20-02","Native","SAN"
"G08","W0751",0.0267,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.108,"W0751.4hr",0.0449,0.0631,2.36329588014981,"SAN20-02","Native","SAN"
"G09","W0751",0.0267,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.1082,"W0751.4hr",0.0449,0.0633,2.37078651685393,"SAN20-02","Native","SAN"
"G10","W0167",0.0366,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0684,"W0167.4hr",0.045,0.0234,0.639344262295082,"ARC28","Invasive","ARC"
"G11","W0167",0.0366,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0637,"W0167.4hr",0.045,0.0187,0.510928961748634,"ARC28","Invasive","ARC"
"G12","W0167",0.0366,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0662,"W0167.4hr",0.045,0.0212,0.579234972677595,"ARC28","Invasive","ARC"
"H01","W0752",0.0232,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0776,"W0752.4hr",0.0444,0.0332,1.43103448275862,"CAM19","Native","CAM"
"H02","W0752",0.0232,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.074,"W0752.4hr",0.0444,0.0296,1.27586206896552,"CAM19","Native","CAM"
"H03","W0752",0.0232,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0731,"W0752.4hr",0.0444,0.0287,1.23706896551724,"CAM19","Native","CAM"
"H04","W0168",0.0168,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0629,"W0168.4hr",0.0448,0.0181,1.07738095238095,"NARc3-03","Native","NAR"
"H05","W0168",0.0168,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0662,"W0168.4hr",0.0448,0.0214,1.27380952380952,"NARc3-03","Native","NAR"
"H06","W0168",0.0168,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0667,"W0168.4hr",0.0448,0.0219,1.30357142857143,"NARc3-03","Native","NAR"
"H07","W0753",0.0443,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.1037,"W0753.4hr",0.0455,0.0582,1.313769751693,"DEB26","Native","DEB"
"H08","W0753",0.0443,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.1008,"W0753.4hr",0.0455,0.0553,1.24830699774266,"DEB26","Native","DEB"
"H09","W0753",0.0443,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.1036,"W0753.4hr",0.0455,0.0581,1.31151241534989,"DEB26","Native","DEB"
"H10","",NA,NA,NA,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.057,".4hr",0.0441,0.0129,NA,NA,NA,NA
"H11","",NA,NA,NA,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0525,".4hr",0.0441,0.0084,NA,NA,NA,NA
"H12","",NA,NA,NA,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0515,".4hr",0.0441,0.0074,NA,NA,NA,NA
