"Well","Sample","Weight","Replicate","Time","Hour","PCheck","Plate","fileName","values","MatchValue","CtrlVal","ABStrt_ABSctr","AbsFreshWeight","Genotype","Range","Site"
"A08","W0420",0.0015,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0401,"W0420.4hr",0.0406,-5e-04,-0.333333333333334,"SAN30-01","Native","SAN"
"A09","W0420",0.0015,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0394,"W0420.4hr",0.0406,-0.0012,-0.8,"SAN30-01","Native","SAN"
"A10","W0077",0.0161,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0404,"W0077.4hr",0.0418,-0.0014,-0.0869565217391303,"DEB30","Native","DEB"
"A11","W0077",0.0161,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0395,"W0077.4hr",0.0418,-0.0023,-0.142857142857143,"DEB30","Native","DEB"
"A12","W0077",0.0161,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0396,"W0077.4hr",0.0418,-0.00219999999999999,-0.136645962732919,"DEB30","Native","DEB"
"B01","W0421",0.022,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0395,"W0421.4hr",0.0396,-0.000100000000000003,-0.00454545454545468,"PI459130","Native","Tur"
"B02","W0421",0.022,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0393,"W0421.4hr",0.0396,-0.000300000000000002,-0.0136363636363637,"PI459130","Native","Tur"
"B03","W0421",0.022,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0402,"W0421.4hr",0.0396,0.000599999999999996,0.0272727272727271,"PI459130","Native","Tur"
"B04","W0078",0.0106,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0393,"W0078.4hr",0.0397,-0.000399999999999998,-0.0377358490566035,"PI404795","Invasive","Uru"
"B05","W0078",0.0106,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0402,"W0078.4hr",0.0397,5e-04,0.0471698113207548,"PI404795","Invasive","Uru"
"B06","W0078",0.0106,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0393,"W0078.4hr",0.0397,-0.000399999999999998,-0.0377358490566035,"PI404795","Invasive","Uru"
"B07","W0422",0.01,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0398,"WO422.4hr",0.0402,-0.000399999999999998,-0.0399999999999998,"MUSs2-06","Native","MUS"
"B08","W0422",0.01,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0404,"WO422.4hr",0.0402,0.000199999999999999,0.0199999999999999,"MUSs2-06","Native","MUS"
"B09","W0422",0.01,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0395,"WO422.4hr",0.0402,-0.000699999999999999,-0.0699999999999999,"MUSs2-06","Native","MUS"
"B10","W0079",0.0241,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0395,"W0079.4hr",0.0397,-0.000199999999999999,-0.00829875518672194,"LDSc3-11","Native","LDS"
"B11","W0079",0.0241,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0403,"W0079.4hr",0.0397,0.000600000000000003,0.0248962655601661,"LDSc3-11","Native","LDS"
"B12","W0079",0.0241,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0399,"W0079.4hr",0.0397,0.000199999999999999,0.00829875518672194,"LDSc3-11","Native","LDS"
"C01","W0423",0.0168,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.039,"W0423.4hr",0.0487,-0.0097,-0.577380952380952,"HIG13-02","Native","HIG"
"C02","W0423",0.0168,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0393,"W0423.4hr",0.0487,-0.0094,-0.559523809523809,"HIG13-02","Native","HIG"
"C03","W0423",0.0168,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0394,"W0423.4hr",0.0487,-0.0093,-0.553571428571429,"HIG13-02","Native","HIG"
"C04","W0424",0.0367,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0417,"W0424.4hr",0.0398,0.0019,0.0517711171662125,"LDSc3-13","Native","LDS"
"C05","W0424",0.0367,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0448,"W0424.4hr",0.0398,0.005,0.136239782016349,"LDSc3-13","Native","LDS"
"C06","W0424",0.0367,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0396,"W0424.4hr",0.0398,-0.000199999999999999,-0.00544959128065392,"LDSc3-13","Native","LDS"
"C07","W0081",0.023,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0412,"W0081.4hr",0.0404,0.000800000000000002,0.0347826086956523,"W65316","Native","Leb"
"C08","W0081",0.023,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0408,"W0081.4hr",0.0404,0.000400000000000005,0.0173913043478263,"W65316","Native","Leb"
"C09","W0081",0.023,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0473,"W0081.4hr",0.0404,0.0069,0.3,"W65316","Native","Leb"
"C10","W0080",0.0301,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0447,"W0080.4hr",0.0389,0.0058,0.192691029900332,"NARc3-04","Native","NAR"
"C11","W0080",0.0301,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.043,"W0080.4hr",0.0389,0.0041,0.136212624584718,"NARc3-04","Native","NAR"
"C12","W0080",0.0301,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0398,"W0080.4hr",0.0389,0.000900000000000005,0.0299003322259138,"NARc3-04","Native","NAR"
"D01","W0425",0.0125,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0407,"W0425.4hr",0.042,-0.0013,-0.104,"NARc3-05","Native","NAR"
"D02","W0425",0.0125,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.04,"W0425.4hr",0.042,-0.002,-0.16,"NARc3-05","Native","NAR"
"D03","W0425",0.0125,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0402,"W0425.4hr",0.042,-0.0018,-0.144,"NARc3-05","Native","NAR"
"D04","W0082",0.0478,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0404,"W0082.4hr",0.0409,-5e-04,-0.0104602510460251,"SAN28-02","Native","SAN"
"D05","W0082",0.0478,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0394,"W0082.4hr",0.0409,-0.0015,-0.0313807531380753,"SAN28-02","Native","SAN"
"D06","W0082",0.0478,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0391,"W0082.4hr",0.0409,-0.0018,-0.0376569037656903,"SAN28-02","Native","SAN"
"D07","W0426",0.0306,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0411,"W0426.4hr",0.0405,0.000599999999999996,0.0196078431372548,"DEB32","Native","DEB"
"D08","W0426",0.0306,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0449,"W0426.4hr",0.0405,0.0044,0.143790849673203,"DEB32","Native","DEB"
"D09","W0426",0.0306,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0418,"W0426.4hr",0.0405,0.0013,0.0424836601307188,"DEB32","Native","DEB"
"D10","W0083",0.0294,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0423,"W0083.4hr",0.0407,0.0016,0.0544217687074829,"MUSs2-04","Native","MUS"
"D11","W0083",0.0294,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.04,"W0083.4hr",0.0407,-0.000699999999999999,-0.0238095238095238,"MUSs2-04","Native","MUS"
"D12","W0083",0.0294,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0407,"W0083.4hr",0.0407,0,0,"MUSs2-04","Native","MUS"
"E01","W0427",0.018,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0398,"WO427.4hr",0.0401,-0.000299999999999995,-0.0166666666666664,"W65323","Native","Fra"
"E02","W0427",0.018,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0416,"WO427.4hr",0.0401,0.0015,0.0833333333333334,"W65323","Native","Fra"
"E03","W0427",0.018,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0395,"WO427.4hr",0.0401,-0.000599999999999996,-0.0333333333333331,"W65323","Native","Fra"
"E04","W0084",0.0231,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0393,"W0084.4hr",0.0417,-0.0024,-0.103896103896104,"CDCc2-06-01","Native","CDC"
"E05","W0084",0.0231,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0399,"W0084.4hr",0.0417,-0.0018,-0.0779220779220781,"CDCc2-06-01","Native","CDC"
"E06","W0084",0.0231,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0403,"W0084.4hr",0.0417,-0.0014,-0.0606060606060605,"CDCc2-06-01","Native","CDC"
"E07","W0085",0.0303,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0446,"W0085.4hr",0.0404,0.0042,0.138613861386139,"HIG12-03","Native","HIG"
"E08","W0085",0.0303,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0432,"W0085.4hr",0.0404,0.0028,0.0924092409240925,"HIG12-03","Native","HIG"
"E09","W0085",0.0303,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0418,"W0085.4hr",0.0404,0.0014,0.0462046204620462,"HIG12-03","Native","HIG"
"E10","W0475",0.0144,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.04,"WO475.4hr",0.0403,-0.000300000000000002,-0.0208333333333335,"W65326","Native","Fra2"
"E11","W0475",0.0144,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0424,"WO475.4hr",0.0403,0.0021,0.145833333333333,"W65326","Native","Fra2"
"E12","W0475",0.0144,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0392,"WO475.4hr",0.0403,-0.0011,-0.0763888888888891,"W65326","Native","Fra2"
"F01","W0476",0.0632,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0388,"WO476.4hr",0.0426,-0.0038,-0.060126582278481,"DEB32-02","Native","DEB"
"F02","W0476",0.0632,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0396,"WO476.4hr",0.0426,-0.003,-0.0474683544303797,"DEB32-02","Native","DEB"
"F03","W0476",0.0632,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0392,"WO476.4hr",0.0426,-0.0034,-0.0537974683544304,"DEB32-02","Native","DEB"
"F04","W0113",0.0651,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0399,"W0113.4hr",0.0409,-0.001,-0.0153609831029186,"SAN31-02","Native","SAN"
"F05","W0113",0.0651,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0396,"W0113.4hr",0.0409,-0.0013,-0.0199692780337941,"SAN31-02","Native","SAN"
"F06","W0113",0.0651,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0368,"W0113.4hr",0.0409,-0.0041,-0.0629800307219662,"SAN31-02","Native","SAN"
"F07","W0477",0.0256,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0407,"W0477.4hr",0.0407,0,0,"NARc3-07","Native","NAR"
"F08","W0477",0.0256,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0399,"W0477.4hr",0.0407,-0.000800000000000002,-0.0312500000000001,"NARc3-07","Native","NAR"
"F09","W0477",0.0256,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0406,"W0477.4hr",0.0407,-0.000100000000000003,-0.00390625000000011,"NARc3-07","Native","NAR"
"F10","W0114",0.025,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0407,"W0114.4hr",0.0402,5e-04,0.02,"W65327","Native","Fra_cor"
"F11","W0114",0.025,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0451,"W0114.4hr",0.0402,0.0049,0.196,"W65327","Native","Fra_cor"
"F12","W0114",0.025,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.042,"W0114.4hr",0.0402,0.0018,0.0720000000000001,"W65327","Native","Fra_cor"
"G01","W0478",0.0324,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0404,"W0478.4hr",0.0425,-0.0021,-0.064814814814815,"SAN31-01","Native","SAN"
"G02","W0478",0.0324,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0396,"W0478.4hr",0.0425,-0.0029,-0.0895061728395062,"SAN31-01","Native","SAN"
"G03","W0478",0.0324,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0412,"W0478.4hr",0.0425,-0.0013,-0.0401234567901235,"SAN31-01","Native","SAN"
"G04","W0115",0.0221,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0405,"W0115.4hr",0.0422,-0.0017,-0.0769230769230769,"MUSs2-09","Native","MUS"
"G05","W0115",0.0221,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0405,"W0115.4hr",0.0422,-0.0017,-0.0769230769230769,"MUSs2-09","Native","MUS"
"G06","W0115",0.0221,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0399,"W0115.4hr",0.0422,-0.0023,-0.104072398190045,"MUSs2-09","Native","MUS"
"G07","W0479",0.0328,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0407,"WO479.4hr",0.0432,-0.0025,-0.076219512195122,"CDCc2-09","Native","CDC"
"G08","W0479",0.0328,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0403,"WO479.4hr",0.0432,-0.0029,-0.0884146341463414,"CDCc2-09","Native","CDC"
"G09","W0479",0.0328,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0404,"WO479.4hr",0.0432,-0.0028,-0.0853658536585367,"CDCc2-09","Native","CDC"
"G10","W0480",0.016,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0399,"W0480.4hr",0.0402,-0.000300000000000002,-0.0187500000000001,"HIG15-02","Native","HIG"
"G11","W0480",0.016,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0398,"W0480.4hr",0.0402,-0.000399999999999998,-0.0249999999999998,"HIG15-02","Native","HIG"
"G12","W0480",0.016,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0455,"W0480.4hr",0.0402,0.0053,0.33125,"HIG15-02","Native","HIG"
"H01","W0116",0.026,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0397,"W0116.4hr",0.0406,-0.000899999999999998,-0.0346153846153845,"NARc3-08","Native","NAR"
"H02","W0116",0.026,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0402,"W0116.4hr",0.0406,-0.000399999999999998,-0.0153846153846153,"NARc3-08","Native","NAR"
"H03","W0116",0.026,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0413,"W0116.4hr",0.0406,0.000700000000000006,0.0269230769230772,"NARc3-08","Native","NAR"
"H04","W0117",0.0307,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0407,"W0117.4hr",0.0403,0.000399999999999998,0.013029315960912,"HIG16-01","Native","HIG"
"H05","W0117",0.0307,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0413,"W0117.4hr",0.0403,0.001,0.0325732899022802,"HIG16-01","Native","HIG"
"H06","W0117",0.0307,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0407,"W0117.4hr",0.0403,0.000399999999999998,0.013029315960912,"HIG16-01","Native","HIG"
"H07","W0118",0.0365,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.041,"W0118.4hr",0.04,0.001,0.0273972602739726,"CDCc2-13","Native","CDC"
"H08","W0118",0.0365,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0416,"W0118.4hr",0.04,0.0016,0.0438356164383561,"CDCc2-13","Native","CDC"
"H09","W0118",0.0365,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0421,"W0118.4hr",0.04,0.0021,0.0575342465753424,"CDCc2-13","Native","CDC"
"H10","W0119",0.037,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0409,"W0119.4hr",0.0404,5e-04,0.0135135135135135,"PI478440","Native","Bol"
"H11","W0119",0.037,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0406,"W0119.4hr",0.0404,0.000199999999999999,0.00540540540540537,"PI478440","Native","Bol"
"H12","W0119",0.037,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0403,"W0119.4hr",0.0404,-9.99999999999959e-05,-0.00270270270270259,"PI478440","Native","Bol"
"A01","W0120",0.0502,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0395,"W0120.4hr",0.0406,-0.0011,-0.0219123505976095,"MUSs2-01","Native","MUS"
"A02","W0120",0.0502,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0403,"W0120.4hr",0.0406,-0.000299999999999995,-0.00597609561752978,"MUSs2-01","Native","MUS"
"A03","W0120",0.0502,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0397,"W0120.4hr",0.0406,-0.000899999999999998,-0.0179282868525896,"MUSs2-01","Native","MUS"
"A04","W0513",0.0396,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0393,"W0513.4hr",0.0399,-0.000599999999999996,-0.0151515151515151,"CDCc2-06-02","Native","CDC"
"A05","W0513",0.0396,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0392,"W0513.4hr",0.0399,-0.000699999999999999,-0.0176767676767677,"CDCc2-06-02","Native","CDC"
"A06","W0513",0.0396,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0391,"W0513.4hr",0.0399,-0.000799999999999995,-0.0202020202020201,"CDCc2-06-02","Native","CDC"
"A07","W0121",0.0409,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0393,"W0121.4hr",0.0404,-0.0011,-0.0268948655256723,"DEB28-02","Native","DEB"
"A08","W0121",0.0409,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.039,"W0121.4hr",0.0404,-0.0014,-0.0342298288508557,"DEB28-02","Native","DEB"
"A09","W0121",0.0409,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0396,"W0121.4hr",0.0404,-0.000799999999999995,-0.0195599022004889,"DEB28-02","Native","DEB"
"A10","W0122",0.0499,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0397,"W0122.4hr",0.058,-0.0183,-0.366733466933868,"LIS20","Native","LIS"
"A11","W0122",0.0499,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0395,"W0122.4hr",0.058,-0.0185,-0.370741482965932,"LIS20","Native","LIS"
"A12","W0122",0.0499,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0407,"W0122.4hr",0.058,-0.0173,-0.346693386773547,"LIS20","Native","LIS"
"B01","W0514",0.025,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0389,"W0514.4hr",0.0523,-0.0134,-0.536,"HIG13-01","Native","HIG"
"B02","W0514",0.025,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.039,"W0514.4hr",0.0523,-0.0133,-0.532,"HIG13-01","Native","HIG"
"B03","W0514",0.025,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0392,"W0514.4hr",0.0523,-0.0131,-0.524,"HIG13-01","Native","HIG"
"B04","W0123",0.0381,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0383,"W0123.4hr",0.0403,-0.002,-0.05249343832021,"HIG11-02","Native","HIG"
"B05","W0123",0.0381,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.039,"W0123.4hr",0.0403,-0.0013,-0.0341207349081365,"HIG11-02","Native","HIG"
"B06","W0123",0.0381,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0391,"W0123.4hr",0.0403,-0.0012,-0.031496062992126,"HIG11-02","Native","HIG"
"B07","W0515",0.0257,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0391,"W0515.4hr",0.0418,-0.00269999999999999,-0.105058365758755,"NARc3-05","Native","NAR"
"B08","W0515",0.0257,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0396,"W0515.4hr",0.0418,-0.00219999999999999,-0.0856031128404667,"NARc3-05","Native","NAR"
"B09","W0515",0.0257,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0394,"W0515.4hr",0.0418,-0.0024,-0.0933852140077821,"NARc3-05","Native","NAR"
"B10","W0124",0.0433,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0405,"W0124.4hr",0.0405,0,0,"NARc3-02","Native","NAR"
"B11","W0124",0.0433,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0399,"W0124.4hr",0.0405,-0.000600000000000003,-0.0138568129330255,"NARc3-02","Native","NAR"
"B12","W0124",0.0433,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0404,"W0124.4hr",0.0405,-0.000100000000000003,-0.00230946882217097,"NARc3-02","Native","NAR"
"C01","W0516",0.0389,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.039,"W0516.4hr",0.0397,-0.000699999999999999,-0.0179948586118252,"DEB31","Native","DEB"
"C02","W0516",0.0389,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0387,"W0516.4hr",0.0397,-0.001,-0.025706940874036,"DEB31","Native","DEB"
"C03","W0516",0.0389,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0389,"W0516.4hr",0.0397,-0.000800000000000002,-0.0205655526992288,"DEB31","Native","DEB"
"C04","W0127",0.0198,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0394,"W0127.4hr",0.0401,-0.000699999999999999,-0.0353535353535353,"LDSc3-07","Native","LDS"
"C05","W0127",0.0198,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0396,"W0127.4hr",0.0401,-0.000499999999999994,-0.0252525252525249,"LDSc3-07","Native","LDS"
"C06","W0127",0.0198,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0393,"W0127.4hr",0.0401,-0.000799999999999995,-0.0404040404040402,"LDSc3-07","Native","LDS"
"C07","W0128",0.0534,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0392,"W0128.4hr",0.0395,-0.000300000000000002,-0.00561797752808992,"SAN20-05","Native","SAN"
"C08","W0128",0.0534,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0397,"W0128.4hr",0.0395,0.000199999999999999,0.0037453183520599,"SAN20-05","Native","SAN"
"C09","W0128",0.0534,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0399,"W0128.4hr",0.0395,0.000399999999999998,0.0074906367041198,"SAN20-05","Native","SAN"
"C10","W0517",0.0373,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0396,"W0517.4hr",0.0401,-0.000499999999999994,-0.0134048257372652,"ARC29-01","Invasive","ARC"
"C11","W0517",0.0373,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0403,"W0517.4hr",0.0401,0.000200000000000006,0.00536193029490632,"ARC29-01","Invasive","ARC"
"C12","W0517",0.0373,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0404,"W0517.4hr",0.0401,0.000300000000000002,0.00804289544235929,"ARC29-01","Invasive","ARC"
"D01","W0518",0.0167,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.039,"W0518.4hr",0.0416,-0.0026,-0.155688622754491,"MUSs2-05","Native","MUS"
"D02","W0518",0.0167,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0391,"W0518.4hr",0.0416,-0.0025,-0.149700598802395,"MUSs2-05","Native","MUS"
"D03","W0518",0.0167,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0406,"W0518.4hr",0.0416,-0.001,-0.0598802395209581,"MUSs2-05","Native","MUS"
"D04","W0130",0.0369,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0386,"W0130.4hr",0.0425,-0.0039,-0.105691056910569,"ARC26","Invasive","ARC"
"D05","W0130",0.0369,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0402,"W0130.4hr",0.0425,-0.0023,-0.0623306233062332,"ARC26","Invasive","ARC"
"D06","W0130",0.0369,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0391,"W0130.4hr",0.0425,-0.0034,-0.0921409214092141,"ARC26","Invasive","ARC"
"D07","W0132",0.0276,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.039,"W0132.4hr",0.0396,-0.000600000000000003,-0.0217391304347827,"CDCc2-04","Native","CDC"
"D08","W0132",0.0276,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.041,"W0132.4hr",0.0396,0.0014,0.0507246376811594,"CDCc2-04","Native","CDC"
"D09","W0132",0.0276,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0399,"W0132.4hr",0.0396,0.000299999999999995,0.0108695652173911,"CDCc2-04","Native","CDC"
"D10","W0520",0.0381,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0403,"W0520.4hr",0.04,0.000300000000000002,0.00787401574803154,"PI458758","Invasive","Chi"
"D11","W0520",0.0381,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.041,"W0520.4hr",0.04,0.001,0.026246719160105,"PI458758","Invasive","Chi"
"D12","W0520",0.0381,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0471,"W0520.4hr",0.04,0.0071,0.186351706036745,"PI458758","Invasive","Chi"
"E01","W0134",0.0539,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0391,"W0134.4hr",0.0411,-0.00199999999999999,-0.0371057513914656,"NARc2-01","Native","NAR"
"E02","W0134",0.0539,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0392,"W0134.4hr",0.0411,-0.0019,-0.0352504638218924,"NARc2-01","Native","NAR"
"E03","W0134",0.0539,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0391,"W0134.4hr",0.0411,-0.00199999999999999,-0.0371057513914656,"NARc2-01","Native","NAR"
